country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Malta,MLT,2/1/2021,29002,24526,4476,1243,1119,6.57,5.55,1.01,2534,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/2/2021,30252,25361,4891,1250,1126,6.85,5.74,1.11,2550,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/3/2021,31633,26223,5410,1381,1160,7.16,5.94,1.23,2627,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/4/2021,33477,27020,6457,1844,1257,7.58,6.12,1.46,2847,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/5/2021,35676,28082,7594,2199,1408,8.08,6.36,1.72,3189,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/6/2021,37586,28837,8749,1910,1534,8.51,6.53,1.98,3474,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/7/2021,39257,29339,9918,1671,1643,8.89,6.64,2.25,3721,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/8/2021,41285,30235,11050,2028,1755,9.35,6.85,2.5,3975,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/9/2021,43337,31202,12135,2052,1869,9.81,7.07,2.75,4233,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/10/2021,44598,31670,12928,1261,1852,10.1,7.17,2.93,4194,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/11/2021,46344,32524,13820,1746,1838,10.5,7.37,3.13,4163,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/12/2021,48474,33735,14739,2130,1828,10.98,7.64,3.34,4140,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/13/2021,50175,34574,15601,1701,1798,11.36,7.83,3.53,4072,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/14/2021,51641,35376,16265,1466,1769,11.7,8.01,3.68,4006,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/15/2021,53647,36545,17102,2006,1766,12.15,8.28,3.87,4000,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/16/2021,55709,37866,17843,2062,1767,12.62,8.58,4.04,4002,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/17/2021,57683,39147,18536,1974,1869,13.06,8.87,4.2,4233,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/18/2021,59702,40503,19199,2019,1908,13.52,9.17,4.35,4321,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/19/2021,62059,42231,19828,2357,1941,14.06,9.56,4.49,4396,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/20/2021,63308,43119,20189,1249,1876,14.34,9.77,4.57,4249,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/21/2021,64419,43888,20531,1111,1825,14.59,9.94,4.65,4133,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/22/2021,66334,45174,21160,1915,1812,15.02,10.23,4.79,4104,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/23/2021,68779,47012,21767,2445,1867,15.58,10.65,4.93,4228,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/24/2021,71562,49061,22501,2783,1983,16.21,11.11,5.1,4491,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/25/2021,73644,50249,23395,2082,1992,16.68,11.38,5.3,4511,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/26/2021,76159,51041,25118,2515,2014,17.25,11.56,5.69,4561,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/27/2021,77967,51186,26781,1808,2094,17.66,11.59,6.07,4743,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/28/2021,79624,51576,28048,1657,2172,18.03,11.68,6.35,4919,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/1/2021,81883,52862,29021,2259,2221,18.54,11.97,6.57,5030,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/2/2021,84129,54381,29748,2246,2193,19.05,12.32,6.74,4967,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/3/2021,86854,56525,30329,2725,2185,19.67,12.8,6.87,4949,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/4/2021,89946,58912,31034,3092,2329,20.37,13.34,7.03,5275,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/5/2021,92806,61096,31710,2860,2378,21.02,13.84,7.18,5386,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/6/2021,95899,63479,32420,3093,2562,21.72,14.38,7.34,5802,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/7/2021,97864,65002,32862,1965,2606,22.16,14.72,7.44,5902,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/8/2021,101776,67595,34181,3912,2842,23.05,15.31,7.74,6437,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/9/2021,105416,70323,35093,3640,3041,23.87,15.93,7.95,6887,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/10/2021,108971,72725,36246,3555,3160,24.68,16.47,8.21,7157,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/11/2021,113258,76076,37182,4287,3330,25.65,17.23,8.42,7542,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/12/2021,117121,78788,38333,3863,3474,26.53,17.84,8.68,7868,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/13/2021,120073,80974,39099,2952,3453,27.19,18.34,8.86,7820,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/14/2021,122366,82671,39695,2293,3500,27.71,18.72,8.99,7927,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/15/2021,126277,85596,40681,3911,3500,28.6,19.39,9.21,7927,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/16/2021,130861,90002,40859,4584,3635,29.64,20.38,9.25,8233,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Mauritius,MUS,1/25/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/26/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/27/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/28/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/29/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/30/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/31/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/1/2021,207,207,,,30,0.02,0.02,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/2/2021,,,,,58,,,,46,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/3/2021,,,,,86,,,,68,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/4/2021,,,,,114,,,,90,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/5/2021,,,,,143,,,,112,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/6/2021,,,,,171,,,,134,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/7/2021,,,,,199,,,,156,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/8/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/9/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/10/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/11/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/12/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/13/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/14/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/15/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/16/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/17/2021,3843,3843,,,227,0.3,0.3,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mexico,MEX,12/24/2020,2924,2924,,,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/25/2020,,,,,1300,,,,10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/26/2020,,,,,1300,,,,10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/27/2020,6824,6824,,,1300,0.01,0.01,,10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/28/2020,9579,9579,,2755,1664,0.01,0.01,,13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/29/2020,18529,18529,,8950,3121,0.01,0.01,,24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/30/2020,24998,24998,,6469,3679,0.02,0.02,,29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,12/31/2020,,,,,3695,,,,29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/1/2021,,,,,4051,,,,31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/2/2021,,,,,4407,,,,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/3/2021,,,,,4763,,,,37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/4/2021,43960,43960,,,4912,0.03,0.03,,38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/5/2021,48236,48236,,4276,4244,0.04,0.04,,33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/6/2021,53185,53185,,4949,4027,0.04,0.04,,31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/7/2021,58402,58402,,5217,4230,0.05,0.05,,33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/8/2021,67468,67468,,9066,4984,0.05,0.05,,39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/9/2021,74794,74794,,7326,5488,0.06,0.06,,43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/10/2021,81300,81300,,6506,5876,0.06,0.06,,46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/11/2021,87060,87060,,5760,6157,0.07,0.07,,48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/12/2021,92879,92879,,5819,6378,0.07,0.07,,49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/13/2021,192567,192567,,99688,19912,0.15,0.15,,154,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/14/2021,329983,329983,,137416,38797,0.26,0.26,,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/15/2021,417375,415417,1958,87392,49987,0.32,0.32,0,388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/16/2021,463246,461025,2221,45871,55493,0.36,0.36,0,430,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/17/2021,472142,468708,3434,8896,55835,0.37,0.36,0,433,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/18/2021,492529,485983,6546,20387,57924,0.38,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/19/2021,498122,488513,9609,5593,57892,0.39,0.38,0.01,449,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/20/2021,501030,489628,11402,2908,44066,0.39,0.38,0.01,342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/21/2021,552335,534317,18018,51305,31765,0.43,0.41,0.01,246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/22/2021,614808,594725,20083,62473,28205,0.48,0.46,0.02,219,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/23/2021,618768,596296,22472,3960,22217,0.48,0.46,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/24/2021,629626,604441,25185,10858,22498,0.49,0.47,0.02,174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/25/2021,645105,616390,28715,15479,21797,0.5,0.48,0.02,169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/26/2021,652319,621005,31314,7214,22028,0.51,0.48,0.02,171,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/27/2021,656044,624730,31314,3725,22145,0.51,0.48,0.02,172,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/28/2021,657842,626528,31314,1798,15072,0.51,0.49,0.02,117,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/29/2021,662217,630820,31397,4375,6773,0.51,0.49,0.02,53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/30/2021,670307,631298,39009,8090,7363,0.52,0.49,0.03,57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,1/31/2021,673327,631485,41842,3020,6243,0.52,0.49,0.03,48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/1/2021,675202,631747,43455,1875,4300,0.52,0.49,0.03,33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/2/2021,677539,631791,45748,2337,3603,0.53,0.49,0.04,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/3/2021,686601,632439,54162,9062,4365,0.53,0.49,0.04,34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/4/2021,695088,634346,60742,8487,5321,0.54,0.49,0.05,41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/5/2021,700316,636070,64246,5228,5443,0.54,0.49,0.05,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/6/2021,710198,637098,73100,9882,5699,0.55,0.49,0.06,44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
Mexico,MEX,2/7/2021,713517,637681,75836,3319,5741,0.55,0.49,0.06,45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",Secretary of Health,https://www.gob.mx/salud/prensa/112-inicia-aplicacion-de-segundas-dosis-contra-covid-19-en-personas-de-60-anos-y-mas?idiom=es
